SimulationName,SimulationID,CheckpointID,CheckpointName,Date,Eo,Eos,Es,Experiment,LAI,Location,Model,PAW,Soil,Soil.SoilWater.Eo,Soil.SoilWater.Eos,Soil.SoilWater.Es,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-12,1.980,1.980,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-13,2.938,2.938,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-14,3.637,3.637,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-15,4.769,4.769,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-16,4.521,4.521,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-17,3.328,3.328,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-18,4.272,4.272,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-19,4.355,4.355,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-20,4.037,4.037,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-21,4.880,4.880,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-22,4.930,4.930,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-23,4.787,4.787,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-24,4.855,4.855,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-25,3.876,3.876,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-26,2.204,2.204,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-27,2.316,2.316,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-28,1.603,1.603,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-29,4.383,4.383,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-30,4.112,4.112,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-10-31,3.858,3.858,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-01,3.599,3.599,0.125,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-02,3.637,3.637,3.637,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-03,3.488,3.488,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-04,3.424,3.424,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-05,3.169,3.169,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-06,3.052,3.052,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-07,3.714,3.714,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-08,3.732,3.732,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-09,1.082,1.082,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-10,2.190,2.190,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-11,3.863,3.863,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-12,3.830,3.830,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-13,3.747,3.747,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-14,3.693,3.693,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-15,3.830,3.830,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-16,3.730,3.730,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-17,3.501,3.501,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-18,3.614,3.614,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-19,2.271,2.271,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-20,3.680,3.680,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-21,3.659,3.659,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-22,3.615,3.615,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-23,3.253,3.253,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-24,2.921,2.921,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-25,1.317,1.317,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-26,3.313,3.313,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-27,3.543,3.543,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-28,2.242,2.242,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-29,3.022,3.022,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-11-30,3.023,3.023,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-01,3.235,3.235,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-02,3.310,3.310,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-03,2.650,2.650,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-04,2.664,2.664,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-05,1.682,1.682,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-06,2.829,2.829,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-07,2.872,2.872,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-08,2.820,2.820,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-09,1.845,1.845,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-10,2.136,2.136,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-11,2.924,2.924,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-12,2.972,2.972,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-13,1.654,1.654,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-14,1.134,1.134,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-15,2.855,2.855,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-16,2.547,2.547,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-17,2.059,2.059,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-18,2.843,2.843,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-19,2.895,2.895,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-20,2.687,2.687,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-21,2.695,2.695,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-22,2.907,2.907,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-23,2.117,2.117,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-24,2.458,2.458,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-25,2.239,2.239,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-26,2.880,2.880,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-27,3.103,3.103,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-28,2.106,2.106,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-29,2.514,2.514,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-30,1.263,1.263,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2003-12-31,1.598,1.598,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-01,3.141,3.141,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-02,2.783,2.783,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-03,2.872,2.872,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-04,2.820,2.820,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-05,3.034,3.034,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-06,1.134,1.134,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-07,2.857,2.857,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-08,2.879,2.879,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-09,1.630,1.630,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-10,0.518,0.518,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-11,2.851,2.851,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-12,3.006,3.006,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-13,2.439,2.439,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-14,3.081,3.081,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-15,2.738,2.738,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-16,3.259,3.259,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-17,1.751,1.751,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-18,2.754,2.754,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-19,1.236,1.236,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-20,3.108,3.108,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-21,3.098,3.098,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-22,3.245,3.245,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-23,3.318,3.318,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-24,3.234,3.234,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-25,3.646,3.646,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-26,2.024,2.024,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-27,3.131,3.131,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-28,3.334,3.334,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-29,2.781,2.781,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-30,1.763,1.763,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-01-31,1.267,1.267,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-01,1.382,1.382,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-02,1.181,1.181,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-03,1.393,1.393,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-04,3.004,3.004,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-05,3.522,3.522,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-06,2.614,2.614,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-07,3.656,3.656,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-08,3.087,3.087,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-09,2.169,2.169,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-10,1.253,1.253,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-11,1.514,1.514,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-12,2.298,2.298,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-13,0.746,0.746,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-14,0.707,0.707,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-15,3.595,3.595,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-16,2.936,2.936,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-17,1.150,1.150,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-18,3.841,3.841,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-19,4.065,4.065,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-20,3.184,3.184,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-21,2.872,2.872,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-22,4.521,4.521,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-23,3.776,3.776,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-24,0.699,0.699,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-25,1.006,1.006,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-26,1.278,1.278,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-27,1.038,1.038,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-28,4.196,4.196,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-02-29,3.799,3.799,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-01,2.829,2.829,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-02,4.253,4.253,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-03,3.632,3.632,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-04,3.810,3.810,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-05,3.948,3.948,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-06,3.086,3.086,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-07,4.098,4.098,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-08,5.087,5.087,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-09,4.707,4.707,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-10,4.552,4.552,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-11,4.912,4.912,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-12,5.196,5.196,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-13,4.984,4.984,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-14,4.541,4.541,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
ExperimentLocationUSGASoilSICLLAI7PAW0.0ModelAPC,65,1,Current,2004-03-15,2.912,2.912,0.244,Experiment,7,USGA,APC,0.0,SICL,,,,Zone
