Date	SLLT	STTB	TSLD	TSLX	TSLN
28/06/1991	5	15	27.35594547	27.87413205	26.7529048
28/06/1991	15	30	26.20444825	26.24983944	26.16921635
28/06/1991	30	45	24.60277798	24.60370796	24.60182672
28/06/1991	45	60	22.99506455	23.01762114	22.97139849
28/06/1991	60	90	20.98238962	21.00955209	20.95498057
28/06/1991	90	120	19.17290568	19.19400588	19.15181594
28/06/1991	120	150	18.04144686	18.05693065	18.02597798
28/06/1991	150	180	17.40433664	17.41491308	17.39377552
28/06/1991	180	210	20.39763062	20.40054796	20.39472417
29/06/1991	0	0	28.14130411	21.30633994	36.2946241
29/06/1991	0	5	27.75036101	31.95101629	23.81554239
29/06/1991	5	15	27.28854272	27.70955898	26.84743018
29/06/1991	15	30	26.16118011	26.19907368	26.13308495
29/06/1991	30	45	24.60327385	24.60398458	24.60236478
29/06/1991	45	60	23.0390532	23.05871539	23.01853167
29/06/1991	60	90	21.03726128	21.06353959	21.01069525
29/06/1991	90	120	19.21601967	19.23712806	19.19490452
29/06/1991	120	150	18.07312772	18.08867831	18.05759113
29/06/1991	150	180	17.42599868	17.43664775	17.41536489
29/06/1991	180	210	20.39171081	20.3946007	20.38883187
30/06/1991	0	0	28.05108261	21.83128326	35.90623061
30/06/1991	0	5	27.89574214	31.78680013	24.2511823
30/06/1991	5	15	27.27152197	27.63337763	26.8606675
30/06/1991	15	30	26.12230489	26.15191806	26.09861437
30/06/1991	30	45	24.60356801	24.60412923	24.60295348
30/06/1991	45	60	23.07759141	23.09498462	23.05951444
30/06/1991	60	90	21.09026388	21.11557689	21.06464359
30/06/1991	90	120	19.25910555	19.28016159	19.23802595
30/06/1991	120	150	18.10493647	18.12054377	18.08934136
30/06/1991	150	180	17.44780642	17.45852549	17.43710254
30/06/1991	180	210	20.38584801	20.3887096	20.38299741
1/07/1991	0	0	27.76260673	20.83338595	36.7216891
1/07/1991	0	5	27.71588875	32.19086242	23.59290939
1/07/1991	5	15	27.18576613	27.58721359	26.71573066
1/07/1991	15	30	26.08692091	26.12139022	26.05989131
1/07/1991	30	45	24.60412419	24.60489618	24.60341689
1/07/1991	45	60	23.11188164	23.12749533	23.09569662
1/07/1991	60	90	21.14127693	21.16560254	21.1166394
1/07/1991	90	120	19.30204504	19.32299484	19.28105633
1/07/1991	120	150	18.13685135	18.15250343	18.12120893
1/07/1991	150	180	17.4697541	17.48054011	17.45898314
1/07/1991	180	210	20.38004398	20.38287639	20.3772226
2/07/1991	0	0	28.59171236	22.11059987	36.8366397
2/07/1991	0	5	28.11304777	32.51015824	24.04389277
2/07/1991	5	15	27.2031256	27.70605359	26.71229679
2/07/1991	15	30	26.05515633	26.08379024	26.02965015
2/07/1991	30	45	24.60389194	24.60458683	24.60315969
2/07/1991	45	60	23.14275382	23.15689295	23.128137
2/07/1991	60	90	21.19028232	21.21363174	21.16662337
2/07/1991	90	120	19.34473516	19.36553353	19.32388434
2/07/1991	120	150	18.16884782	18.18453205	18.15317022
2/07/1991	150	180	17.49183523	17.50268485	17.48100048
2/07/1991	180	210	20.3743005	20.37710285	20.37150923
3/07/1991	0	0	29.10151553	21.50166714	38.78758882
3/07/1991	0	5	28.69161416	33.7620698	24.01252035
3/07/1991	5	15	27.43926933	28.05391187	26.86492446
3/07/1991	15	30	26.06964054	26.11510465	26.04672932
3/07/1991	30	45	24.60732503	24.6118828	24.60383503
3/07/1991	45	60	23.17100747	23.18432047	23.15747834
3/07/1991	60	90	21.23732279	21.25973962	21.21461175
3/07/1991	90	120	19.38709085	19.40770169	19.36641608
3/07/1991	120	150	18.20090065	18.21660459	18.18519998
3/07/1991	150	180	17.51404301	17.52495282	17.50314781
3/07/1991	180	210	20.36861936	20.37139079	20.36585903
4/07/1991	0	0	28.62769588	21.15448369	38.25518002
4/07/1991	0	5	28.42375078	33.38848964	23.87141407
4/07/1991	5	15	27.58317451	28.07322515	27.04170669
4/07/1991	15	30	26.13368014	26.17689171	26.1153291
4/07/1991	30	45	24.62282921	24.63379923	24.61230067
4/07/1991	45	60	23.19831549	23.21186038	23.18488505
4/07/1991	60	90	21.28252781	21.30411899	21.26068134
4/07/1991	90	120	19.42904575	19.44944301	19.40857595
4/07/1991	120	150	18.23298541	18.24869741	18.21727316
4/07/1991	150	180	17.53637066	17.54733741	17.52541823
4/07/1991	180	210	20.36300216	20.36574194	20.36027351
5/07/1991	0	0	27.87163484	21.34065623	36.31702545
5/07/1991	0	5	27.77824954	31.83468765	24.02454765
5/07/1991	5	15	27.44849087	27.92136169	27.02458362
5/07/1991	15	30	26.17486393	26.1929077	26.15702997
5/07/1991	30	45	24.64813288	24.66003894	24.63442772
5/07/1991	45	60	23.22650266	23.24070973	23.21244624
5/07/1991	60	90	21.32615144	21.3470674	21.30502779
5/07/1991	90	120	19.47055413	19.49072263	19.45030802
5/07/1991	120	150	18.2650794	18.28078887	18.24936619
5/07/1991	150	180	17.55881189	17.56983262	17.54780514
5/07/1991	180	210	20.3574503	20.36015779	20.35475393
6/07/1991	0	0	28.40746219	21.26588512	37.39571655
6/07/1991	0	5	28.07891285	32.57301019	23.87362626
6/07/1991	5	15	27.30691955	27.77370993	26.81831072
6/07/1991	15	30	26.15430766	26.18502849	26.12768022
6/07/1991	30	45	24.67037028	24.67806889	24.66057092
6/07/1991	45	60	23.25567601	23.26991676	23.24131971
6/07/1991	60	90	21.36848367	21.3888376	21.34794955
6/07/1991	90	120	19.51159123	19.53152458	19.49157787
6/07/1991	120	150	18.29716193	18.31285939	18.28145742
6/07/1991	150	180	17.5813611	17.59243322	17.57030257
6/07/1991	180	210	20.35196487	20.35463961	20.34930127
7/07/1991	0	0	30.53612424	21.75560184	41.6447275
7/07/1991	0	5	29.63249556	35.47411027	24.19290983
7/07/1991	5	15	27.66634274	28.53241051	26.97125073
7/07/1991	15	30	26.16709541	26.24120337	26.13837874
7/07/1991	30	45	24.68733868	24.69766687	24.67846506
7/07/1991	45	60	23.28456492	23.29853331	23.27051735
7/07/1991	60	90	21.40970382	21.42954212	21.38969675
7/07/1991	90	120	19.55214696	19.5718427	19.53236983
7/07/1991	120	150	18.32921448	18.34489149	18.31352735
7/07/1991	150	180	17.60401345	17.61513478	17.5929053
7/07/1991	180	210	20.3465467	20.34918835	20.34391619
8/07/1991	0	0	28.7408034	20.56588217	39.14855833
8/07/1991	0	5	28.76820389	33.84024625	23.99915971
8/07/1991	5	15	28.00407805	28.45779658	27.46343848
8/07/1991	15	30	26.29840094	26.36324889	26.24716447
8/07/1991	30	45	24.71849834	24.73963696	24.69841235
8/07/1991	45	60	23.31370097	23.32872925	23.29913169
8/07/1991	60	90	21.44991416	21.46931925	21.43037986
8/07/1991	90	120	19.59221708	19.6116748	19.57267786
8/07/1991	120	150	18.36122036	18.37686929	18.3455585
8/07/1991	150	180	17.62676488	17.63793356	17.61560892
8/07/1991	180	210	20.34119632	20.34380469	20.33859911
9/07/1991	0	0	27.76366269	21.22824731	36.27899934
9/07/1991	0	5	27.78155967	31.75131813	24.08968913
9/07/1991	5	15	27.70505903	28.27487799	27.30737395
9/07/1991	15	30	26.36640382	26.38419974	26.35061596
9/07/1991	30	45	24.76361353	24.78358714	24.74068936
9/07/1991	45	60	23.34548829	23.36194944	23.32938996
9/07/1991	60	90	21.48934097	21.50846452	21.4701403
9/07/1991	90	120	19.63180241	19.6510262	19.6124998
9/07/1991	120	150	18.393164	18.40877754	18.37753503
9/07/1991	150	180	17.64961187	17.66082627	17.63840969
9/07/1991	180	210	20.33591406	20.33848903	20.33335025
10/07/1991	0	0	28.03231717	20.70329667	37.73845877
10/07/1991	0	5	27.87602578	32.23777962	23.82334847
10/07/1991	5	15	27.42149523	27.78870975	27.00824822
10/07/1991	15	30	26.33023295	26.36890087	26.30212631
10/07/1991	30	45	24.79888706	24.80993548	24.78436914
10/07/1991	45	60	23.37924049	23.39568402	23.36265367
10/07/1991	60	90	21.52823878	21.54713866	21.50927441
10/07/1991	90	120	19.67090966	19.68990348	19.65184107
10/07/1991	120	150	18.42502935	18.44059954	18.40944163
10/07/1991	150	180	17.67255107	17.68380951	17.66130432
10/07/1991	180	210	20.33070009	20.3332416	20.32816974
11/07/1991	0	0	27.61110486	23.00795382	33.43079198
11/07/1991	0	5	27.46327711	30.05542432	25.03471573
11/07/1991	5	15	27.31466336	27.66608778	27.07800783
11/07/1991	15	30	26.28497572	26.31534108	26.25960089
11/07/1991	30	45	24.81836761	24.8239848	24.81036289
11/07/1991	45	60	23.4120218	23.42731884	23.39636262
11/07/1991	60	90	21.56662522	21.58522831	21.54793749
11/07/1991	90	120	19.70953977	19.72829943	19.69070812
11/07/1991	120	150	18.45679796	18.47231501	18.44126152
11/07/1991	150	180	17.69557863	17.70687899	17.68428939
11/07/1991	180	210	20.32555455	20.32806252	20.32305776
12/07/1991	0	0	27.57908759	23.79135825	32.28948806
12/07/1991	0	5	27.44304674	29.51453977	25.45671473
12/07/1991	5	15	27.14021983	27.3857697	26.94518546
12/07/1991	15	30	26.22207188	26.25924102	26.19195686
12/07/1991	30	45	24.8267103	24.8274832	24.82417793
12/07/1991	45	60	23.44210301	23.45574911	23.42794175
12/07/1991	60	90	21.60432361	21.62252043	21.58601235
12/07/1991	90	120	19.74767789	19.76619118	19.72909349
12/07/1991	120	150	18.48844761	18.50389982	18.47297438
12/07/1991	150	180	17.71868942	17.73002876	17.70736058
12/07/1991	180	210	20.32047774	20.32295197	20.31801467
13/07/1991	0	0	28.4205235	23.33212908	34.93709253
13/07/1991	0	5	28.0214343	30.93398438	25.25129053
13/07/1991	5	15	27.12729382	27.44602882	26.85096397
13/07/1991	15	30	26.16064752	26.19145634	26.14109717
13/07/1991	30	45	24.82538819	24.82717288	24.82287059
13/07/1991	45	60	23.46852011	23.48018997	23.45629365
13/07/1991	60	90	21.6410891	21.65874519	21.62328446
13/07/1991	90	120	19.78529166	19.80353705	19.76697393
13/07/1991	120	150	18.51995197	18.53532538	18.50455598
13/07/1991	150	180	17.74187632	17.75325055	17.7305119
13/07/1991	180	210	20.31547016	20.31791033	20.31304115
14/07/1991	0	0	28.83805129	21.72280379	37.86548956
14/07/1991	0	5	28.46659787	32.49902675	24.62732987
14/07/1991	5	15	27.30268106	27.75127788	26.91267132
14/07/1991	15	30	26.14645325	26.16670825	26.13113165
14/07/1991	30	45	24.82221634	24.82283051	24.82154725
14/07/1991	45	60	23.49121495	23.50142819	23.48065558
14/07/1991	60	90	21.67665852	21.69366772	21.65948344
14/07/1991	90	120	19.82234178	19.84030031	19.80430784
14/07/1991	120	150	18.5512894	18.56657649	18.53597801
14/07/1991	150	180	17.76513061	17.77653527	17.75373505
14/07/1991	180	210	20.31053258	20.31293827	20.30813803
15/07/1991	0	0	28.17074754	20.85812287	37.64122904
15/07/1991	0	5	28.12280768	32.36097055	24.13255488
15/07/1991	5	15	27.41821226	27.77085193	27.01396971
15/07/1991	15	30	26.1774111	26.20047465	26.16544066
15/07/1991	30	45	24.82633704	24.83075578	24.82226088
15/07/1991	45	60	23.5115762	23.52124429	23.50184491
15/07/1991	60	90	21.71093913	21.7273377	21.69437981
15/07/1991	90	120	19.85877284	19.87641116	19.84105761
15/07/1991	120	150	18.5824215	18.59759303	18.56722433
15/07/1991	150	180	17.78844051	17.79986846	17.77702083
15/07/1991	180	210	20.30566613	20.30803665	20.30330674
16/07/1991	0	0	27.49740221	20.27232294	36.98515176
16/07/1991	0	5	27.55187499	31.80275397	23.58889013
16/07/1991	5	15	27.27688027	27.68608999	26.88094558
16/07/1991	15	30	26.19192226	26.2108898	26.17473646
16/07/1991	30	45	24.83726346	24.84220971	24.831049
16/07/1991	45	60	23.53125128	23.54084822	23.5216497
16/07/1991	60	90	21.74404916	21.75992803	21.72802627
16/07/1991	90	120	19.8945387	19.91184649	19.87715438
16/07/1991	120	150	18.61329163	18.62832202	18.59823493
16/07/1991	150	180	17.81178869	17.82323005	17.80035467
16/07/1991	180	210	20.30087263	20.30320691	20.29854945
17/07/1991	0	0	27.23707172	20.06258172	36.6145613
17/07/1991	0	5	27.23603763	31.58515564	23.18975808
17/07/1991	5	15	27.03837699	27.45106615	26.62223137
17/07/1991	15	30	26.15695477	26.1939659	26.12961279
17/07/1991	30	45	24.84595581	24.84714046	24.84245247
17/07/1991	45	60	23.55068734	23.55995137	23.54125232
17/07/1991	60	90	21.77614514	21.79156002	21.76059584
17/07/1991	90	120	19.9296432	19.94663453	19.91257617
17/07/1991	120	150	18.64386685	18.65874945	18.62895765
17/07/1991	150	180	17.83515439	17.84659877	17.82371647
17/07/1991	180	210	20.29615442	20.29845121	20.29386866
18/07/1991	0	0	27.33941244	20.74072463	36.00741928
18/07/1991	0	5	27.19593327	31.31154809	23.38171255
18/07/1991	5	15	26.88893599	27.24146337	26.48439189
18/07/1991	15	30	26.09512856	26.13799422	26.06573825
18/07/1991	30	45	24.84624278	24.84773546	24.84322054
18/07/1991	45	60	23.5690883	23.57749683	23.56033517
18/07/1991	60	90	21.8073085	21.82226842	21.79220878
18/07/1991	90	120	19.96411618	19.98080583	19.94735133
18/07/1991	120	150	18.6741399	18.68887428	18.65937879
18/07/1991	150	180	17.85851709	17.86995483	17.84708498
18/07/1991	180	210	20.2915139	20.29377207	20.28926669
19/07/1991	0	0	28.25747725	20.73243403	37.80127779
19/07/1991	0	5	27.82062157	32.53741952	23.39734354
19/07/1991	5	15	26.92125249	27.45306932	26.42718722
19/07/1991	15	30	26.03993055	26.07380381	26.01311732
19/07/1991	30	45	24.83912447	24.84311305	24.83435941
19/07/1991	45	60	23.58552937	23.59282178	23.57783976
19/07/1991	60	90	21.83752829	21.85200613	21.82289774
19/07/1991	90	120	19.99798559	20.01438517	19.98151032
19/07/1991	120	150	18.7041137	18.71870302	18.68949745
19/07/1991	150	180	17.88185862	17.89328164	17.87044048
19/07/1991	180	210	20.28695311	20.28917178	20.28474533
20/07/1991	0	0	28.84092726	21.31232104	38.32167035
20/07/1991	0	5	28.38408326	33.19990782	23.87094471
20/07/1991	5	15	27.2139688	27.79282487	26.6916401
20/07/1991	15	30	26.04873716	26.08921084	26.02985459
20/07/1991	30	45	24.83307396	24.83427331	24.832058
20/07/1991	45	60	23.5999532	23.60662945	23.59312026
20/07/1991	60	90	21.86675086	21.88073213	21.85261473
20/07/1991	90	120	20.031273	20.0473913	20.0150778
20/07/1991	120	150	18.73379736	18.74824716	18.71932029
20/07/1991	150	180	17.90516454	17.91656683	17.89376647
20/07/1991	180	210	20.28247348	20.28465213	20.28030562
21/07/1991	0	0	28.67287948	20.41508164	39.39107191
21/07/1991	0	5	28.4590958	33.87536958	23.46752711
21/07/1991	5	15	27.44293233	28.01135412	26.86472932
21/07/1991	15	30	26.11467489	26.16919337	26.09280252
21/07/1991	30	45	24.83909903	24.84617448	24.83320559
21/07/1991	45	60	23.61384696	23.62094902	23.60691633
21/07/1991	60	90	21.89500256	21.90855256	21.88132065
21/07/1991	90	120	20.06400083	20.07985158	20.0480726
21/07/1991	120	150	18.76320653	18.7775263	18.74885894
21/07/1991	150	180	17.92842509	17.93980314	17.91705068
21/07/1991	180	210	20.2780756	20.28021413	20.27594776
22/07/1991	0	0	30.01737505	21.0777045	41.14314224
22/07/1991	0	5	29.25144763	35.19807418	23.68876091
22/07/1991	5	15	27.68174144	28.45812602	27.00084066
22/07/1991	15	30	26.20021021	26.27844255	26.17299066
22/07/1991	30	45	24.85903783	24.87266045	24.84667655
22/07/1991	45	60	23.62923241	23.63758331	23.62126877
22/07/1991	60	90	21.92246149	21.93570771	21.90912467
22/07/1991	90	120	20.09620104	20.11180358	20.08052224
22/07/1991	120	150	18.79236333	18.80656505	18.77813312
22/07/1991	150	180	17.95163587	17.9629889	17.94028597
22/07/1991	180	210	20.2737592	20.27585797	20.27167104
23/07/1991	0	0	29.69502093	23.3685311	37.50567236
23/07/1991	0	5	29.19964836	33.24343514	25.37901068
23/07/1991	5	15	28.07168998	28.515882	27.62054167
23/07/1991	15	30	26.3503572	26.43312416	26.28422357
23/07/1991	30	45	24.89593473	24.9200466	24.87350167
23/07/1991	45	60	23.64779766	23.65839128	23.63796679
23/07/1991	60	90	21.94941523	21.96252937	21.9362693
23/07/1991	90	120	20.12791652	20.14329602	20.11246446
23/07/1991	120	150	18.8212934	18.83539011	18.80716747
23/07/1991	150	180	17.97479788	17.98612769	17.96347077
23/07/1991	180	210	20.26952317	20.27158292	20.26747393
24/07/1991	0	0	28.92787528	21.05763325	39.34132874
24/07/1991	0	5	28.9694433	33.97349012	24.37973737
24/07/1991	5	15	28.10248109	28.55024723	27.57790978
24/07/1991	15	30	26.47958198	26.54089279	26.43793083
24/07/1991	30	45	24.94978776	24.97784343	24.92125845
24/07/1991	45	60	23.67143373	23.684767	23.6588849
24/07/1991	60	90	21.97624838	21.98944477	21.96308841
24/07/1991	90	120	20.15920168	20.17438954	20.14394818
24/07/1991	120	150	18.85002291	18.86402737	18.83598866
24/07/1991	150	180	17.99791703	18.00922761	17.98660878
24/07/1991	180	210	20.26536558	20.26738742	20.26335418
25/07/1991	0	0	28.11556553	21.5214408	36.58494143
25/07/1991	0	5	28.01302821	32.01659878	24.28343511
25/07/1991	5	15	27.83686913	28.37779955	27.42781404
25/07/1991	15	30	26.54391207	26.56066392	26.5280058
25/07/1991	30	45	25.00693233	25.03127479	24.97913894
25/07/1991	45	60	23.70034503	23.71580343	23.68537309
25/07/1991	60	90	22.00337728	22.0168288	21.99001012
25/07/1991	90	120	20.190122	20.20515355	20.17503424
25/07/1991	120	150	18.87857576	18.89249899	18.86462249
25/07/1991	150	180	18.02100298	18.03229979	18.00970815
25/07/1991	180	210	20.26128398	20.26326923	20.25930909
26/07/1991	0	0	27.49449127	21.8824364	34.66244979
26/07/1991	0	5	27.55128891	30.79105151	24.4931429
26/07/1991	5	15	27.51674564	27.97542942	27.19155735
26/07/1991	15	30	26.51577638	26.55205635	26.48716211
26/07/1991	30	45	25.05122096	25.06593146	25.03224984
26/07/1991	45	60	23.73251068	23.74848894	23.71647927
26/07/1991	60	90	22.03107921	22.04484038	22.01740645
26/07/1991	90	120	20.22074739	20.23565624	20.20579216
26/07/1991	120	150	18.90697134	18.92082182	18.89309101
26/07/1991	150	180	18.04406754	18.05535669	18.03278003
26/07/1991	180	210	20.25727555	20.25922564	20.25533577
27/07/1991	0	0	27.85692695	21.02444811	36.67046979
27/07/1991	0	5	27.69972678	31.6986306	23.92390292
27/07/1991	5	15	27.27460596	27.61260759	26.88220647
27/07/1991	15	30	26.43356665	26.48680478	26.39856214
27/07/1991	30	45	25.07435705	25.07872431	25.06644271
27/07/1991	45	60	23.76448939	23.7792867	23.74915884
27/07/1991	60	90	22.0593584	22.07333544	22.04543026
27/07/1991	90	120	20.25113779	20.26594682	20.2362899
27/07/1991	120	150	18.93522257	18.94900499	18.92141089
27/07/1991	150	180	18.0671229	18.0784102	18.05583688
27/07/1991	180	210	20.25333747	20.25525376	20.25143143
28/07/1991	0	0	27.71010732	21.57673928	35.86474899
28/07/1991	0	5	27.60722688	31.19959051	24.24617051
28/07/1991	5	15	27.24368826	27.55017355	26.9076399
28/07/1991	15	30	26.3679604	26.4043416	26.34206585
28/07/1991	30	45	25.0805333	25.08123344	25.0788743
28/07/1991	45	60	23.7933491	23.8061738	23.77988588
28/07/1991	60	90	22.08794987	22.10195919	22.07393173
28/07/1991	90	120	20.28132811	20.29604479	20.26657618
28/07/1991	120	150	18.96333478	18.97705	18.94959113
28/07/1991	150	180	18.09017976	18.10146989	18.07889055
28/07/1991	180	210	20.24946712	20.25135081	20.24759364
29/07/1991	0	0	27.87525839	22.07228697	35.41708775
29/07/1991	0	5	27.65023788	30.99703033	24.49267302
29/07/1991	5	15	27.18817905	27.45969216	26.87662867
29/07/1991	15	30	26.31767658	26.34838261	26.29538228
29/07/1991	30	45	25.07900633	25.08031858	25.07650913
29/07/1991	45	60	23.81805956	23.82883921	23.8066835
29/07/1991	60	90	22.11646518	22.13031585	22.10255345
29/07/1991	90	120	20.31132002	20.32593493	20.2966698
29/07/1991	120	150	18.99130462	19.00494868	18.97763303
29/07/1991	150	180	18.11324575	18.12454147	18.10195051
29/07/1991	180	210	20.24566238	20.24751437	20.24382058
30/07/1991	0	0	27.63138103	22.21798259	34.86763145
30/07/1991	0	5	27.5711853	30.69764489	24.65155262
30/07/1991	5	15	27.17385995	27.41872683	26.89925025
30/07/1991	15	30	26.28361923	26.30454447	26.26737202
30/07/1991	30	45	25.07402569	25.07641984	25.07107443
30/07/1991	45	60	23.83811224	23.84656178	23.82923583
30/07/1991	60	90	22.14442976	22.15785261	22.13089648
30/07/1991	90	120	20.34105	20.35550736	20.32655353
30/07/1991	120	150	19.01909969	19.03264533	19.00552744
30/07/1991	150	180	18.13632175	18.14762111	18.1250223
30/07/1991	180	210	20.24192201	20.24374265	20.24011152
31/07/1991	0	0	26.94375809	23.5307592	31.41565611
31/07/1991	0	5	26.98907425	28.86551713	25.2065718
31/07/1991	5	15	27.04107651	27.34150022	26.87462219
31/07/1991	15	30	26.25113672	26.27494695	26.22558331
31/07/1991	30	45	25.06898745	25.07101184	25.0658323
31/07/1991	45	60	23.85428512	23.86136877	23.84688929
31/07/1991	60	90	22.17121458	22.18389864	22.15840343
31/07/1991	90	120	20.36968281	20.38325095	20.35608709
31/07/1991	120	150	19.04618577	19.05915055	19.03319896
31/07/1991	150	180	18.15934371	18.17058458	18.14809971
31/07/1991	180	210	20.2382505	20.24003513	20.23647592
1/08/1991	0	0	27.37006067	22.982797	33.05578893
1/08/1991	0	5	27.21388812	29.67252902	24.88674271
1/08/1991	5	15	26.85461002	27.04492358	26.63559616
1/08/1991	15	30	26.18534299	26.22482611	26.1577749
1/08/1991	30	45	25.06035722	25.06567143	25.05366916
1/08/1991	45	60	23.86799022	23.87391214	23.86165501
1/08/1991	60	90	22.19680761	22.20904181	22.18443155
1/08/1991	90	120	20.39701022	20.41017896	20.38381369
1/08/1991	120	150	19.07225602	19.0848104	19.05968614
1/08/1991	150	180	18.18219197	18.19332066	18.17105856
1/08/1991	180	210	20.23465898	20.23640133	20.23292648
2/08/1991	0	0	28.01485849	20.90666272	37.44157034
2/08/1991	0	5	27.7798837	32.06085139	23.78881321
2/08/1991	5	15	26.88850423	27.33458371	26.48299326
2/08/1991	15	30	26.12590317	26.1575184	26.10337709
2/08/1991	30	45	25.04578009	25.05338495	25.03778726
2/08/1991	45	60	23.87918849	23.88381254	23.87414482
2/08/1991	60	90	22.22148656	22.23326111	22.20955637
2/08/1991	90	120	20.42399292	20.43720146	20.41074447
2/08/1991	120	150	19.09781857	19.11028198	19.08534191
2/08/1991	150	180	18.20479886	18.21580403	18.19378934
2/08/1991	180	210	20.23115696	20.23285383	20.22946972
3/08/1991	0	0	28.97403443	20.62909504	39.87891647
3/08/1991	0	5	28.44493746	33.7601683	23.50527739
3/08/1991	5	15	27.15277084	27.77152569	26.61753229
3/08/1991	15	30	26.12224368	26.15787878	26.10298338
3/08/1991	30	45	25.03244404	25.0375441	25.02843377
3/08/1991	45	60	23.88798594	23.89178123	23.88399219
3/08/1991	60	90	22.24519783	22.256481	22.23375528
3/08/1991	90	120	20.45100153	20.46418665	20.43776683
3/08/1991	120	150	19.12324624	19.1356667	19.11081173
3/08/1991	150	180	18.2271608	18.23805016	18.21626773
3/08/1991	180	210	20.22774759	20.22939902	20.22610555
4/08/1991	0	0	28.53484182	20.05564749	39.80864248
4/08/1991	0	5	28.28949727	33.38323939	23.54134459
4/08/1991	5	15	27.41711347	27.87297032	26.93860789
4/08/1991	15	30	26.18631473	26.2304986	26.16129178
4/08/1991	30	45	25.03070196	25.03420558	25.02844956
4/08/1991	45	60	23.89578257	23.89979358	23.89193794
4/08/1991	60	90	22.26791712	22.27874134	22.25695414
4/08/1991	90	120	20.47791669	20.49102734	20.46474949
4/08/1991	120	150	19.14861087	19.16100962	19.13619572
4/08/1991	150	180	18.24930449	18.26009622	18.23850965
4/08/1991	180	210	20.22442842	20.2260367	20.22282934
5/08/1991	0	0	28.47155065	22.52779509	36.10748004
5/08/1991	0	5	28.10241405	31.68774813	24.7249707
5/08/1991	5	15	27.47904381	27.79527319	27.13263137
5/08/1991	15	30	26.25726092	26.28951941	26.23373423
5/08/1991	30	45	25.04277925	25.05137584	25.03451131
5/08/1991	45	60	23.9046385	23.90966351	23.89997451
5/08/1991	60	90	22.28976527	22.300235	22.27919608
5/08/1991	90	120	20.50464541	20.51764484	20.49158579
5/08/1991	120	150	19.17393954	19.18632163	19.1615382
5/08/1991	150	180	18.27127148	18.28198789	18.26055246
5/08/1991	180	210	20.22119373	20.22276219	20.21963431
6/08/1991	0	0	27.91613994	20.88629165	37.72597112
6/08/1991	0	5	28.05090901	32.5849794	23.97915985
6/08/1991	5	15	27.45519203	27.81899789	27.0257657
6/08/1991	15	30	26.30058802	26.32651013	26.28765373
6/08/1991	30	45	25.06219327	25.07206609	25.05183001
6/08/1991	45	60	23.91573244	23.92190345	23.90989385
6/08/1991	60	90	22.31097884	22.3212215	22.3006765
6/08/1991	90	120	20.53114036	20.54402141	20.51819835
6/08/1991	120	150	19.1992439	19.21161563	19.18685002
6/08/1991	150	180	18.29310851	18.30377286	18.28244189
6/08/1991	180	210	20.21803642	20.2195687	20.21651306
7/08/1991	0	0	30.29410027	21.15288794	42.0212995
7/08/1991	0	5	29.31488372	35.43833527	23.67623463
7/08/1991	5	15	27.57885525	28.40504755	26.9035814
7/08/1991	15	30	26.32932997	26.38722683	26.30413904
7/08/1991	30	45	25.08289054	25.09329657	25.07256097
7/08/1991	45	60	23.92903716	23.93613115	23.92218117
7/08/1991	60	90	22.33180526	22.34192549	22.32165504
7/08/1991	90	120	20.55740032	20.57017072	20.54457013
7/08/1991	120	150	19.22453748	19.23690602	19.21214413
7/08/1991	150	180	18.31486255	18.32549747	18.30422559
7/08/1991	180	210	20.21494922	20.21644885	20.21345844
8/08/1991	0	0	29.68564409	22.52238145	39.01357012
8/08/1991	0	5	29.31437215	34.01901552	24.95237397
8/08/1991	5	15	28.10051703	28.60290393	27.59892512
8/08/1991	15	30	26.4545899	26.53862653	26.39244357
8/08/1991	30	45	25.11183321	25.13168304	25.09394713
8/08/1991	45	60	23.94453495	23.95318961	23.93645011
8/08/1991	60	90	22.35244476	22.36254104	22.34235503
8/08/1991	90	120	20.58341948	20.59606853	20.570714
8/08/1991	120	150	19.24981618	19.26217123	19.23743413
8/08/1991	150	180	18.33657621	18.34720069	18.32594975
8/08/1991	180	210	20.21192547	20.21339549	20.21046424
9/08/1991	0	0	29.44016865	24.01405851	36.55655837
9/08/1991	0	5	29.11189872	32.77919916	25.75503555
9/08/1991	5	15	28.21604184	28.55853355	27.82611668
9/08/1991	15	30	26.59749678	26.66322787	26.54349509
9/08/1991	30	45	25.1586312	25.18500005	25.13273554
9/08/1991	45	60	23.96393562	23.97502416	23.95359371
9/08/1991	60	90	22.37313955	22.38336989	22.36297149
9/08/1991	90	120	20.60918556	20.62171466	20.59660619
9/08/1991	120	150	19.27505681	19.28738673	19.26269841
9/08/1991	150	180	18.35828384	18.3689124	18.34765315
9/08/1991	180	210	20.20895959	20.21040244	20.20752552
10/08/1991	0	0	29.5211074	23.64418073	37.43150668
10/08/1991	0	5	29.24196167	33.28419147	25.59716128
10/08/1991	5	15	28.23910351	28.64891862	27.80478375
10/08/1991	15	30	26.70013032	26.75552915	26.66685459
10/08/1991	30	45	25.21469715	25.2425156	25.1862409
10/08/1991	45	60	23.98841679	24.00193809	23.97553865
10/08/1991	60	90	22.39424739	22.40479839	22.38380937
10/08/1991	90	120	20.63471178	20.64713551	20.62224704
10/08/1991	120	150	19.30023572	19.31252989	19.28791246
10/08/1991	150	180	18.38001061	18.39065334	18.36936549
10/08/1991	180	210	20.20604736	20.2074648	20.2046387
